Hs,Tp,Dp,Tz,T01,T-1,Dm,S0,HsSwell,TpSwell,DpSwell,HsSea,TpSea,DpSea,H13,T13,H10,T10,Hmax,Tmax,datetime,hourly,tenmin
1.725,14.2,266,5,6.5,11.2,281,1.08,1.33,14.2,266,1.08,3,299,1.643,10.3,2.039,11.6,2.535,14,2020-01-20T11:10:00Z,2020-01-20T11:00:00Z,2020-01-20T11:10:00Z
1.725,14.2,266,5,6.5,11.2,281,1.08,1.33,14.2,266,1.08,3,299,1.643,10.3,2.039,11.6,2.535,14,2020-01-20T11:15:00Z,2020-01-20T11:00:00Z,2020-01-20T11:10:00Z
1.726,14.2,260,6.3,8.1,11.8,268,0.98,1.425,14.2,260,0.941,6.1,264,1.726,12.8,2.126,13.6,2.627,15,2020-01-02T23:00:00Z,2020-01-02T23:00:00Z,2020-01-02T23:00:00Z
1.726,14.2,260,6.3,8.1,11.8,268,0.98,1.425,14.2,260,0.941,6.1,264,1.726,12.8,2.126,13.6,2.627,15,2020-01-02T23:05:00Z,2020-01-02T23:00:00Z,2020-01-02T23:00:00Z
1.726,14.2,260,6.3,8.1,11.8,268,0.98,1.425,14.2,260,0.941,6.1,264,1.726,12.8,2.126,13.6,2.627,15,2020-01-02T23:10:00Z,2020-01-02T23:00:00Z,2020-01-02T23:10:00Z
1.726,14.2,260,6.3,8.1,11.8,268,0.98,1.425,14.2,260,0.941,6.1,264,1.726,12.8,2.126,13.6,2.627,15,2020-01-02T23:15:00Z,2020-01-02T23:00:00Z,2020-01-02T23:10:00Z
1.732,14.2,242,6,7.8,12.5,256,1,1.414,14.2,242,0.965,5.1,253,1.69,11.4,2.089,12.9,2.906,14,2020-01-03T13:00:00Z,2020-01-03T13:00:00Z,2020-01-03T13:00:00Z
1.732,14.2,242,6,7.8,12.5,256,1,1.414,14.2,242,0.965,5.1,253,1.69,11.4,2.089,12.9,2.906,14,2020-01-03T13:05:00Z,2020-01-03T13:00:00Z,2020-01-03T13:00:00Z
1.732,14.2,242,6,7.8,12.5,256,1,1.414,14.2,242,0.965,5.1,253,1.69,11.4,2.089,12.9,2.906,14,2020-01-03T13:10:00Z,2020-01-03T13:00:00Z,2020-01-03T13:10:00Z
1.732,14.2,242,6,7.8,12.5,256,1,1.414,14.2,242,0.965,5.1,253,1.69,11.4,2.089,12.9,2.906,14,2020-01-03T13:15:00Z,2020-01-03T13:00:00Z,2020-01-03T13:10:00Z
1.732,14.2,278,5,6.8,11,267,1.1,1.347,14.2,278,1.01,4.7,294,1.684,9.8,2.068,12.2,2.693,13,2020-01-21T11:00:00Z,2020-01-21T11:00:00Z,2020-01-21T11:00:00Z
1.732,14.2,278,5,6.8,11,267,1.1,1.347,14.2,278,1.01,4.7,294,1.684,9.8,2.068,12.2,2.693,13,2020-01-21T11:05:00Z,2020-01-21T11:00:00Z,2020-01-21T11:00:00Z
1.732,14.2,278,5,6.8,11,267,1.1,1.347,14.2,278,1.01,4.7,294,1.684,9.8,2.068,12.2,2.693,13,2020-01-21T11:10:00Z,2020-01-21T11:00:00Z,2020-01-21T11:10:00Z
1.732,14.2,278,5,6.8,11,267,1.1,1.347,14.2,278,1.01,4.7,294,1.684,9.8,2.068,12.2,2.693,13,2020-01-21T11:15:00Z,2020-01-21T11:00:00Z,2020-01-21T11:10:00Z
1.741,14.2,259,6.6,8.2,11.6,257,1.06,1.391,14.2,259,0.972,4.7,284,2.027,12.9,2.522,13.4,3.087,13.5,2019-12-05T08:00:00Z,2019-12-05T08:00:00Z,2019-12-05T08:00:00Z
1.741,14.2,259,6.6,8.2,11.6,257,1.06,1.391,14.2,259,0.972,4.7,284,2.027,12.9,2.522,13.4,3.087,13.5,2019-12-05T08:05:00Z,2019-12-05T08:00:00Z,2019-12-05T08:00:00Z
1.741,14.2,259,6.6,8.2,11.6,257,1.06,1.391,14.2,259,0.972,4.7,284,2.027,12.9,2.522,13.4,3.087,13.5,2019-12-05T08:10:00Z,2019-12-05T08:00:00Z,2019-12-05T08:10:00Z
1.741,14.2,259,6.6,8.2,11.6,257,1.06,1.391,14.2,259,0.972,4.7,284,2.027,12.9,2.522,13.4,3.087,13.5,2019-12-05T08:15:00Z,2019-12-05T08:00:00Z,2019-12-05T08:10:00Z
1.741,11.6,271,5.5,6.6,9.8,263,1.03,1.299,11.6,271,1.131,4.4,171,1.555,9.2,1.979,10.3,2.986,11,2020-01-06T11:00:00Z,2020-01-06T11:00:00Z,2020-01-06T11:00:00Z
1.741,11.6,271,5.5,6.6,9.8,263,1.03,1.299,11.6,271,1.131,4.4,171,1.555,9.2,1.979,10.3,2.986,11,2020-01-06T11:05:00Z,2020-01-06T11:00:00Z,2020-01-06T11:00:00Z
1.741,11.6,271,5.5,6.6,9.8,263,1.03,1.299,11.6,271,1.131,4.4,171,1.555,9.2,1.979,10.3,2.986,11,2020-01-06T11:10:00Z,2020-01-06T11:00:00Z,2020-01-06T11:10:00Z
1.741,11.6,271,5.5,6.6,9.8,263,1.03,1.299,11.6,271,1.131,4.4,171,1.555,9.2,1.979,10.3,2.986,11,2020-01-06T11:15:00Z,2020-01-06T11:00:00Z,2020-01-06T11:10:00Z
1.742,14.2,255,5.2,6.1,8.7,248,1.01,1.172,14.2,255,1.255,4.4,117,1.623,8,1.97,8.6,2.856,11,2020-01-07T10:00:00Z,2020-01-07T10:00:00Z,2020-01-07T10:00:00Z
1.742,14.2,255,5.2,6.1,8.7,248,1.01,1.172,14.2,255,1.255,4.4,117,1.623,8,1.97,8.6,2.856,11,2020-01-07T10:05:00Z,2020-01-07T10:00:00Z,2020-01-07T10:00:00Z
1.742,14.2,255,5.2,6.1,8.7,248,1.01,1.172,14.2,255,1.255,4.4,117,1.623,8,1.97,8.6,2.856,11,2020-01-07T10:10:00Z,2020-01-07T10:00:00Z,2020-01-07T10:10:00Z
1.742,14.2,255,5.2,6.1,8.7,248,1.01,1.172,14.2,255,1.255,4.4,117,1.623,8,1.97,8.6,2.856,11,2020-01-07T10:15:00Z,2020-01-07T10:00:00Z,2020-01-07T10:10:00Z
1.752,14.2,288,5.8,7.7,11.5,281,1.15,1.458,14.2,288,0.908,6.1,308,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T21:00:00Z,2020-01-19T21:00:00Z,2020-01-19T21:00:00Z
1.752,14.2,288,5.8,7.7,11.5,281,1.15,1.458,14.2,288,0.908,6.1,308,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T21:05:00Z,2020-01-19T21:00:00Z,2020-01-19T21:00:00Z
1.752,14.2,288,5.8,7.7,11.5,281,1.15,1.458,14.2,288,0.908,6.1,308,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T21:10:00Z,2020-01-19T21:00:00Z,2020-01-19T21:10:00Z
1.752,14.2,288,5.8,7.7,11.5,281,1.15,1.458,14.2,288,0.908,6.1,308,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-19T21:15:00Z,2020-01-19T21:00:00Z,2020-01-19T21:10:00Z
1.758,14.2,266,5.7,7.1,11,262,0.98,1.351,14.2,266,1.099,5.1,258,1.871,11.7,2.345,13.1,3.195,14,2020-01-03T11:00:00Z,2020-01-03T11:00:00Z,2020-01-03T11:00:00Z
1.758,14.2,266,5.7,7.1,11,262,0.98,1.351,14.2,266,1.099,5.1,258,1.871,11.7,2.345,13.1,3.195,14,2020-01-03T11:05:00Z,2020-01-03T11:00:00Z,2020-01-03T11:00:00Z
1.758,14.2,266,5.7,7.1,11,262,0.98,1.351,14.2,266,1.099,5.1,258,1.871,11.7,2.345,13.1,3.195,14,2020-01-03T11:10:00Z,2020-01-03T11:00:00Z,2020-01-03T11:10:00Z
1.758,14.2,266,5.7,7.1,11,262,0.98,1.351,14.2,266,1.099,5.1,258,1.871,11.7,2.345,13.1,3.195,14,2020-01-03T11:15:00Z,2020-01-03T11:00:00Z,2020-01-03T11:10:00Z
1.759,14.2,188,13.7,14.6,15.3,239,1.03,1.726,14.2,188,0.266,6.7,240,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T02:00:00Z,2020-01-15T02:00:00Z,2020-01-15T02:00:00Z
1.759,14.2,188,13.7,14.6,15.3,239,1.03,1.726,14.2,188,0.266,6.7,240,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T02:05:00Z,2020-01-15T02:00:00Z,2020-01-15T02:00:00Z
1.759,14.2,188,13.7,14.6,15.3,239,1.03,1.726,14.2,188,0.266,6.7,240,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T02:10:00Z,2020-01-15T02:00:00Z,2020-01-15T02:10:00Z
1.759,14.2,188,13.7,14.6,15.3,239,1.03,1.726,14.2,188,0.266,6.7,240,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T02:15:00Z,2020-01-15T02:00:00Z,2020-01-15T02:10:00Z
1.761,14.2,250,7.2,9.5,13.1,241,1.01,1.577,14.2,250,0.731,3.9,231,1.802,13.5,2.206,13.5,2.685,12.5,2020-01-06T19:00:00Z,2020-01-06T19:00:00Z,2020-01-06T19:00:00Z
1.761,14.2,250,7.2,9.5,13.1,241,1.01,1.577,14.2,250,0.731,3.9,231,1.802,13.5,2.206,13.5,2.685,12.5,2020-01-06T19:05:00Z,2020-01-06T19:00:00Z,2020-01-06T19:00:00Z
1.761,14.2,250,7.2,9.5,13.1,241,1.01,1.577,14.2,250,0.731,3.9,231,1.802,13.5,2.206,13.5,2.685,12.5,2020-01-06T19:10:00Z,2020-01-06T19:00:00Z,2020-01-06T19:10:00Z
1.761,14.2,250,7.2,9.5,13.1,241,1.01,1.577,14.2,250,0.731,3.9,231,1.802,13.5,2.206,13.5,2.685,12.5,2020-01-06T19:15:00Z,2020-01-06T19:00:00Z,2020-01-06T19:10:00Z
1.765,14.2,274,5.2,7.5,13.1,272,1.12,1.479,14.2,274,0.952,6.7,306,1.685,11.2,2.276,14.4,3.108,15.5,2020-01-20T22:00:00Z,2020-01-20T22:00:00Z,2020-01-20T22:00:00Z
1.765,14.2,274,5.2,7.5,13.1,272,1.12,1.479,14.2,274,0.952,6.7,306,1.685,11.2,2.276,14.4,3.108,15.5,2020-01-20T22:05:00Z,2020-01-20T22:00:00Z,2020-01-20T22:00:00Z
1.765,14.2,274,5.2,7.5,13.1,272,1.12,1.479,14.2,274,0.952,6.7,306,1.685,11.2,2.276,14.4,3.108,15.5,2020-01-20T22:10:00Z,2020-01-20T22:00:00Z,2020-01-20T22:10:00Z
1.765,14.2,274,5.2,7.5,13.1,272,1.12,1.479,14.2,274,0.952,6.7,306,1.685,11.2,2.276,14.4,3.108,15.5,2020-01-20T22:15:00Z,2020-01-20T22:00:00Z,2020-01-20T22:10:00Z
1.768,14.2,247,7.6,9.6,12.8,264,1.06,1.539,14.2,247,0.806,6.1,316,1.772,13,2.082,13.2,2.36,12.5,2019-12-04T08:00:00Z,2019-12-04T08:00:00Z,2019-12-04T08:00:00Z
1.768,14.2,247,7.6,9.6,12.8,264,1.06,1.539,14.2,247,0.806,6.1,316,1.772,13,2.082,13.2,2.36,12.5,2019-12-04T08:05:00Z,2019-12-04T08:00:00Z,2019-12-04T08:00:00Z
1.768,14.2,247,7.6,9.6,12.8,264,1.06,1.539,14.2,247,0.806,6.1,316,1.772,13,2.082,13.2,2.36,12.5,2019-12-04T08:10:00Z,2019-12-04T08:00:00Z,2019-12-04T08:10:00Z
1.768,14.2,247,7.6,9.6,12.8,264,1.06,1.539,14.2,247,0.806,6.1,316,1.772,13,2.082,13.2,2.36,12.5,2019-12-04T08:15:00Z,2019-12-04T08:00:00Z,2019-12-04T08:10:00Z
1.779,14.2,265,10.7,12.6,14.4,278,1.08,1.693,14.2,265,0.475,6.7,273,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-12T00:00:00Z,2020-01-12T00:00:00Z,2020-01-12T00:00:00Z
1.779,14.2,265,10.7,12.6,14.4,278,1.08,1.693,14.2,265,0.475,6.7,273,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-12T00:05:00Z,2020-01-12T00:00:00Z,2020-01-12T00:00:00Z
1.779,14.2,265,10.7,12.6,14.4,278,1.08,1.693,14.2,265,0.475,6.7,273,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-12T00:10:00Z,2020-01-12T00:00:00Z,2020-01-12T00:10:00Z
1.779,14.2,265,10.7,12.6,14.4,278,1.08,1.693,14.2,265,0.475,6.7,273,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-12T00:15:00Z,2020-01-12T00:00:00Z,2020-01-12T00:10:00Z
1.782,14.2,225,6.6,8.8,12.8,235,1.02,1.521,14.2,225,0.843,6.7,233,1.663,12.5,2.04,13.3,2.471,12.5,2020-01-11T09:00:00Z,2020-01-11T09:00:00Z,2020-01-11T09:00:00Z
1.782,14.2,225,6.6,8.8,12.8,235,1.02,1.521,14.2,225,0.843,6.7,233,1.663,12.5,2.04,13.3,2.471,12.5,2020-01-11T09:05:00Z,2020-01-11T09:00:00Z,2020-01-11T09:00:00Z
1.782,14.2,225,6.6,8.8,12.8,235,1.02,1.521,14.2,225,0.843,6.7,233,1.663,12.5,2.04,13.3,2.471,12.5,2020-01-11T09:10:00Z,2020-01-11T09:00:00Z,2020-01-11T09:10:00Z
1.782,14.2,225,6.6,8.8,12.8,235,1.02,1.521,14.2,225,0.843,6.7,233,1.663,12.5,2.04,13.3,2.471,12.5,2020-01-11T09:15:00Z,2020-01-11T09:00:00Z,2020-01-11T09:10:00Z
1.79,14.2,253,6.4,7.9,11.6,273,1.02,1.384,14.2,253,1.091,5.1,295,1.611,10.7,2,13,2.653,13.5,2020-01-03T08:00:00Z,2020-01-03T08:00:00Z,2020-01-03T08:00:00Z
1.79,14.2,253,6.4,7.9,11.6,273,1.02,1.384,14.2,253,1.091,5.1,295,1.611,10.7,2,13,2.653,13.5,2020-01-03T08:05:00Z,2020-01-03T08:00:00Z,2020-01-03T08:00:00Z
1.79,14.2,253,6.4,7.9,11.6,273,1.02,1.384,14.2,253,1.091,5.1,295,1.611,10.7,2,13,2.653,13.5,2020-01-03T08:10:00Z,2020-01-03T08:00:00Z,2020-01-03T08:10:00Z
1.79,14.2,253,6.4,7.9,11.6,273,1.02,1.384,14.2,253,1.091,5.1,295,1.611,10.7,2,13,2.653,13.5,2020-01-03T08:15:00Z,2020-01-03T08:00:00Z,2020-01-03T08:10:00Z
1.793,14.2,263,8.3,10.8,13.9,274,1.09,1.643,14.2,263,0.671,6.7,295,1.865,13.7,2.385,14.3,2.77,14,2019-12-11T13:00:00Z,2019-12-11T13:00:00Z,2019-12-11T13:00:00Z
1.793,14.2,263,8.3,10.8,13.9,274,1.09,1.643,14.2,263,0.671,6.7,295,1.865,13.7,2.385,14.3,2.77,14,2019-12-11T13:05:00Z,2019-12-11T13:00:00Z,2019-12-11T13:00:00Z
1.793,14.2,263,8.3,10.8,13.9,274,1.09,1.643,14.2,263,0.671,6.7,295,1.865,13.7,2.385,14.3,2.77,14,2019-12-11T13:10:00Z,2019-12-11T13:00:00Z,2019-12-11T13:10:00Z
1.793,14.2,263,8.3,10.8,13.9,274,1.09,1.643,14.2,263,0.671,6.7,295,1.865,13.7,2.385,14.3,2.77,14,2019-12-11T13:15:00Z,2019-12-11T13:00:00Z,2019-12-11T13:10:00Z
1.794,14.2,245,5.7,8.1,13.6,246,1.06,1.56,14.2,245,0.854,2.6,181,1.693,13.1,2.104,14,2.657,15.5,2020-01-12T12:00:00Z,2020-01-12T12:00:00Z,2020-01-12T12:00:00Z
1.794,14.2,245,5.7,8.1,13.6,246,1.06,1.56,14.2,245,0.854,2.6,181,1.693,13.1,2.104,14,2.657,15.5,2020-01-12T12:05:00Z,2020-01-12T12:00:00Z,2020-01-12T12:00:00Z
1.794,14.2,245,5.7,8.1,13.6,246,1.06,1.56,14.2,245,0.854,2.6,181,1.693,13.1,2.104,14,2.657,15.5,2020-01-12T12:10:00Z,2020-01-12T12:00:00Z,2020-01-12T12:10:00Z
1.794,14.2,245,5.7,8.1,13.6,246,1.06,1.56,14.2,245,0.854,2.6,181,1.693,13.1,2.104,14,2.657,15.5,2020-01-12T12:15:00Z,2020-01-12T12:00:00Z,2020-01-12T12:10:00Z
1.8,14.2,312,13.4,14.3,15.2,265,1.01,1.774,14.2,312,0.253,6.7,260,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T03:00:00Z,2020-01-15T03:00:00Z,2020-01-15T03:00:00Z
1.8,14.2,312,13.4,14.3,15.2,265,1.01,1.774,14.2,312,0.253,6.7,260,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T03:05:00Z,2020-01-15T03:00:00Z,2020-01-15T03:00:00Z
1.8,14.2,312,13.4,14.3,15.2,265,1.01,1.774,14.2,312,0.253,6.7,260,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T03:10:00Z,2020-01-15T03:00:00Z,2020-01-15T03:10:00Z
1.8,14.2,312,13.4,14.3,15.2,265,1.01,1.774,14.2,312,0.253,6.7,260,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-15T03:15:00Z,2020-01-15T03:00:00Z,2020-01-15T03:10:00Z
1.801,11.6,258,5.9,7.1,10,262,1.03,1.377,11.6,258,1.105,4.1,105,1.729,11,2.115,11.7,2.651,11,2020-01-02T04:00:00Z,2020-01-02T04:00:00Z,2020-01-02T04:00:00Z
1.801,11.6,258,5.9,7.1,10,262,1.03,1.377,11.6,258,1.105,4.1,105,1.729,11,2.115,11.7,2.651,11,2020-01-02T04:05:00Z,2020-01-02T04:00:00Z,2020-01-02T04:00:00Z
1.801,11.6,258,5.9,7.1,10,262,1.03,1.377,11.6,258,1.105,4.1,105,1.729,11,2.115,11.7,2.651,11,2020-01-02T04:10:00Z,2020-01-02T04:00:00Z,2020-01-02T04:10:00Z
1.801,11.6,258,5.9,7.1,10,262,1.03,1.377,11.6,258,1.105,4.1,105,1.729,11,2.115,11.7,2.651,11,2020-01-02T04:15:00Z,2020-01-02T04:00:00Z,2020-01-02T04:10:00Z
1.804,14.2,283,6.4,8,11.6,260,0.98,1.459,14.2,283,0.996,6.7,276,1.804,12,2.219,12.9,2.577,11.5,2019-12-05T07:00:00Z,2019-12-05T07:00:00Z,2019-12-05T07:00:00Z
1.804,14.2,283,6.4,8,11.6,260,0.98,1.459,14.2,283,0.996,6.7,276,1.804,12,2.219,12.9,2.577,11.5,2019-12-05T07:05:00Z,2019-12-05T07:00:00Z,2019-12-05T07:00:00Z
1.804,14.2,283,6.4,8,11.6,260,0.98,1.459,14.2,283,0.996,6.7,276,1.804,12,2.219,12.9,2.577,11.5,2019-12-05T07:10:00Z,2019-12-05T07:00:00Z,2019-12-05T07:10:00Z
1.804,14.2,283,6.4,8,11.6,260,0.98,1.459,14.2,283,0.996,6.7,276,1.804,12,2.219,12.9,2.577,11.5,2019-12-05T07:15:00Z,2019-12-05T07:00:00Z,2019-12-05T07:10:00Z
1.806,14.2,251,6.6,8.4,11.8,273,1.03,1.497,14.2,251,0.901,6.7,267,1.689,11.5,2.1,11.9,2.584,11,2019-12-05T06:00:00Z,2019-12-05T06:00:00Z,2019-12-05T06:00:00Z
1.806,14.2,251,6.6,8.4,11.8,273,1.03,1.497,14.2,251,0.901,6.7,267,1.689,11.5,2.1,11.9,2.584,11,2019-12-05T06:05:00Z,2019-12-05T06:00:00Z,2019-12-05T06:00:00Z
1.806,14.2,251,6.6,8.4,11.8,273,1.03,1.497,14.2,251,0.901,6.7,267,1.689,11.5,2.1,11.9,2.584,11,2019-12-05T06:10:00Z,2019-12-05T06:00:00Z,2019-12-05T06:10:00Z
1.806,14.2,251,6.6,8.4,11.8,273,1.03,1.497,14.2,251,0.901,6.7,267,1.689,11.5,2.1,11.9,2.584,11,2019-12-05T06:15:00Z,2019-12-05T06:00:00Z,2019-12-05T06:10:00Z
1.806,14.2,261,7,8.6,11.7,265,1.08,1.464,14.2,261,1.016,6.7,311,2.056,13,2.431,12.9,3.184,11.5,2020-01-02T07:00:00Z,2020-01-02T07:00:00Z,2020-01-02T07:00:00Z
1.806,14.2,261,7,8.6,11.7,265,1.08,1.464,14.2,261,1.016,6.7,311,2.056,13,2.431,12.9,3.184,11.5,2020-01-02T07:05:00Z,2020-01-02T07:00:00Z,2020-01-02T07:00:00Z
1.806,14.2,261,7,8.6,11.7,265,1.08,1.464,14.2,261,1.016,6.7,311,2.056,13,2.431,12.9,3.184,11.5,2020-01-02T07:10:00Z,2020-01-02T07:00:00Z,2020-01-02T07:10:00Z
1.806,14.2,261,7,8.6,11.7,265,1.08,1.464,14.2,261,1.016,6.7,311,2.056,13,2.431,12.9,3.184,11.5,2020-01-02T07:15:00Z,2020-01-02T07:00:00Z,2020-01-02T07:10:00Z
1.807,18.3,116,14.8,16.1,17.6,102,1.03,1.775,18.3,116,0.277,6.1,100,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-14T13:00:00Z,2020-01-14T13:00:00Z,2020-01-14T13:00:00Z
1.807,18.3,116,14.8,16.1,17.6,102,1.03,1.775,18.3,116,0.277,6.1,100,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-14T13:05:00Z,2020-01-14T13:00:00Z,2020-01-14T13:00:00Z
1.807,18.3,116,14.8,16.1,17.6,102,1.03,1.775,18.3,116,0.277,6.1,100,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-14T13:10:00Z,2020-01-14T13:00:00Z,2020-01-14T13:10:00Z
1.807,18.3,116,14.8,16.1,17.6,102,1.03,1.775,18.3,116,0.277,6.1,100,NaN,NaN,NaN,NaN,NaN,NaN,2020-01-14T13:15:00Z,2020-01-14T13:00:00Z,2020-01-14T13:10:00Z
1.808,14.2,245,6.3,8,12.1,256,1.03,1.468,14.2,245,0.969,5.1,143,2.053,12.5,2.777,14.5,3.597,14.5,2020-01-11T12:00:00Z,2020-01-11T12:00:00Z,2020-01-11T12:00:00Z
1.808,14.2,245,6.3,8,12.1,256,1.03,1.468,14.2,245,0.969,5.1,143,2.053,12.5,2.777,14.5,3.597,14.5,2020-01-11T12:05:00Z,2020-01-11T12:00:00Z,2020-01-11T12:00:00Z
1.808,14.2,245,6.3,8,12.1,256,1.03,1.468,14.2,245,0.969,5.1,143,2.053,12.5,2.777,14.5,3.597,14.5,2020-01-11T12:10:00Z,2020-01-11T12:00:00Z,2020-01-11T12:10:00Z
1.808,14.2,245,6.3,8,12.1,256,1.03,1.468,14.2,245,0.969,5.1,143,2.053,12.5,2.777,14.5,3.597,14.5,2020-01-11T12:15:00Z,2020-01-11T12:00:00Z,2020-01-11T12:10:00Z
1.815,14.2,290,5.2,7.5,13,271,1.07,1.541,14.2,290,0.903,2.4,37,1.763,12.5,2.155,13.9,2.588,12.5,2020-01-20T19:00:00Z,2020-01-20T19:00:00Z,2020-01-20T19:00:00Z
1.815,14.2,290,5.2,7.5,13,271,1.07,1.541,14.2,290,0.903,2.4,37,1.763,12.5,2.155,13.9,2.588,12.5,2020-01-20T19:05:00Z,2020-01-20T19:00:00Z,2020-01-20T19:00:00Z
1.815,14.2,290,5.2,7.5,13,271,1.07,1.541,14.2,290,0.903,2.4,37,1.763,12.5,2.155,13.9,2.588,12.5,2020-01-20T19:10:00Z,2020-01-20T19:00:00Z,2020-01-20T19:10:00Z
1.815,14.2,290,5.2,7.5,13,271,1.07,1.541,14.2,290,0.903,2.4,37,1.763,12.5,2.155,13.9,2.588,12.5,2020-01-20T19:15:00Z,2020-01-20T19:00:00Z,2020-01-20T19:10:00Z
1.817,14.2,247,6.2,7.8,11.8,258,1.02,1.461,14.2,247,1.011,5.1,263,1.747,11.8,2.109,12.7,2.545,12.5,2020-01-03T01:00:00Z,2020-01-03T01:00:00Z,2020-01-03T01:00:00Z
1.817,14.2,247,6.2,7.8,11.8,258,1.02,1.461,14.2,247,1.011,5.1,263,1.747,11.8,2.109,12.7,2.545,12.5,2020-01-03T01:05:00Z,2020-01-03T01:00:00Z,2020-01-03T01:00:00Z
1.817,14.2,247,6.2,7.8,11.8,258,1.02,1.461,14.2,247,1.011,5.1,263,1.747,11.8,2.109,12.7,2.545,12.5,2020-01-03T01:10:00Z,2020-01-03T01:00:00Z,2020-01-03T01:10:00Z
1.817,14.2,247,6.2,7.8,11.8,258,1.02,1.461,14.2,247,1.011,5.1,263,1.747,11.8,2.109,12.7,2.545,12.5,2020-01-03T01:15:00Z,2020-01-03T01:00:00Z,2020-01-03T01:10:00Z
1.827,14.2,258,5.9,6.9,9.2,248,1.03,1.234,14.2,258,1.241,6.1,150,1.655,8.7,2.013,8.9,2.578,10.5,2020-01-07T08:00:00Z,2020-01-07T08:00:00Z,2020-01-07T08:00:00Z
1.827,14.2,258,5.9,6.9,9.2,248,1.03,1.234,14.2,258,1.241,6.1,150,1.655,8.7,2.013,8.9,2.578,10.5,2020-01-07T08:05:00Z,2020-01-07T08:00:00Z,2020-01-07T08:00:00Z
1.827,14.2,258,5.9,6.9,9.2,248,1.03,1.234,14.2,258,1.241,6.1,150,1.655,8.7,2.013,8.9,2.578,10.5,2020-01-07T08:10:00Z,2020-01-07T08:00:00Z,2020-01-07T08:10:00Z
1.827,14.2,258,5.9,6.9,9.2,248,1.03,1.234,14.2,258,1.241,6.1,150,1.655,8.7,2.013,8.9,2.578,10.5,2020-01-07T08:15:00Z,2020-01-07T08:00:00Z,2020-01-07T08:10:00Z
1.835,18.3,253,7.3,10.2,15.5,260,1.05,1.644,18.3,253,0.766,5.6,265,2.1,14.7,2.448,15.7,3.046,14.5,2020-01-08T21:00:00Z,2020-01-08T21:00:00Z,2020-01-08T21:00:00Z
1.835,18.3,253,7.3,10.2,15.5,260,1.05,1.644,18.3,253,0.766,5.6,265,2.1,14.7,2.448,15.7,3.046,14.5,2020-01-08T21:05:00Z,2020-01-08T21:00:00Z,2020-01-08T21:00:00Z
1.835,18.3,253,7.3,10.2,15.5,260,1.05,1.644,18.3,253,0.766,5.6,265,2.1,14.7,2.448,15.7,3.046,14.5,2020-01-08T21:10:00Z,2020-01-08T21:00:00Z,2020-01-08T21:10:00Z
1.835,18.3,253,7.3,10.2,15.5,260,1.05,1.644,18.3,253,0.766,5.6,265,2.1,14.7,2.448,15.7,3.046,14.5,2020-01-08T21:15:00Z,2020-01-08T21:00:00Z,2020-01-08T21:10:00Z
1.838,14.2,249,6.1,7.7,11.8,261,1.02,1.396,14.2,249,1.111,6.7,278,1.562,9.7,1.969,12.5,2.706,14.5,2020-01-08T01:00:00Z,2020-01-08T01:00:00Z,2020-01-08T01:00:00Z
1.838,14.2,249,6.1,7.7,11.8,261,1.02,1.396,14.2,249,1.111,6.7,278,1.562,9.7,1.969,12.5,2.706,14.5,2020-01-08T01:05:00Z,2020-01-08T01:00:00Z,2020-01-08T01:00:00Z
1.838,14.2,249,6.1,7.7,11.8,261,1.02,1.396,14.2,249,1.111,6.7,278,1.562,9.7,1.969,12.5,2.706,14.5,2020-01-08T01:10:00Z,2020-01-08T01:00:00Z,2020-01-08T01:10:00Z
1.838,14.2,249,6.1,7.7,11.8,261,1.02,1.396,14.2,249,1.111,6.7,278,1.562,9.7,1.969,12.5,2.706,14.5,2020-01-08T01:15:00Z,2020-01-08T01:00:00Z,2020-01-08T01:10:00Z
1.839,14.2,269,7.9,9.7,13,266,1.07,1.529,14.2,269,0.864,6.7,297,1.89,13.9,2.32,14.5,2.703,13,2020-01-06T22:00:00Z,2020-01-06T22:00:00Z,2020-01-06T22:00:00Z
1.839,14.2,269,7.9,9.7,13,266,1.07,1.529,14.2,269,0.864,6.7,297,1.89,13.9,2.32,14.5,2.703,13,2020-01-06T22:05:00Z,2020-01-06T22:00:00Z,2020-01-06T22:00:00Z
